Student_ID,OOP,DSA,DBMS,ASC,FP,SE,FLCD,OS,WEBDEV,PDP,Elective 1,Elective 2,Elective 3,Elective 1 Mark,Elective 2 Mark,Elective 3 Mark
SID20182516,77,65,89,93,49,48,98,93,58,67,NLP,CC,ML,54,68,28
SID20182517,45,100,77,83,88,65,49,65,88,85,AR_VR,CC,ML,77,35,38
SID20182536,77,65,87,87,63,98,68,94,54,67,SVV,CC,ML,69,88,54
SID20182587,64,61,62,49,66,66,93,84,82,84,SVV,CC,ML,65,83,67
SID20182597,86,59,73,63,94,79,75,43,72,95,SVV,CC,ML,41,40,85
SID20182710,43,72,58,92,67,70,73,67,46,94,NLP,CS,ML,96,35,80
SID20182731,91,82,80,80,97,23,99,55,86,90,AR_VR,CS,ML,99,11,46
SID20182750,65,93,53,46,91,55,45,43,69,73,AR_VR,CC,IOT,56,76,84
SID20182758,91,44,77,75,73,41,48,81,99,79,SVV,CS,ML,82,95,69
SID20182760,29,53,78,92,99,81,58,50,55,45,NLP,CS,IOT,54,84,15
SID20182761,93,47,66,47,45,47,65,76,49,84,AR_VR,CS,IOT,79,51,48
SID20182774,48,100,76,100,98,44,67,79,49,77,AR_VR,CC,ML,88,65,80
SID20182778,64,64,83,45,44,81,67,51,67,49,AR_VR,CC,ML,53,65,72
SID20182796,76,64,93,88,70,73,76,54,47,78,SVV,CC,ML,46,29,64
SID20182856,68,93,77,84,60,88,93,95,64,80,AR_VR,CC,ML,66,23,99
SID20182882,60,89,98,46,72,85,71,43,81,88,SVV,CS,ML,85,23,54
SID20182891,72,73,48,40,41,82,79,97,89,63,SVV,CS,IOT,78,46,77
SID20182898,64,48,65,74,68,88,53,41,91,74,NLP,CS,IOT,68,25,53
SID20182928,72,74,100,68,41,43,77,73,58,56,SVV,CS,ML,67,83,28
SID20182951,52,90,46,70,93,94,61,53,89,84,AR_VR,CS,IOT,64,73,49
SID20182953,88,85,75,95,51,99,90,83,53,99,NLP,CS,ML,65,57,78
SID20182955,41,82,56,86,45,40,64,56,58,59,AR_VR,CC,IOT,82,14,95
SID20182958,42,24,93,69,43,63,72,67,87,59,NLP,CC,ML,94,66,65
SID20183012,88,92,47,79,46,52,100,47,55,43,AR_VR,CS,IOT,66,80,28
SID20183021,65,46,78,88,72,53,99,54,97,89,SVV,CS,IOT,70,43,53
SID20183050,44,78,62,42,93,63,56,51,83,66,SVV,CS,ML,84,11,63
SID20183060,49,73,83,73,75,96,80,79,94,59,AR_VR,CS,IOT,64,82,58
SID20183063,89,69,100,51,69,61,57,75,95,43,NLP,CC,ML,78,39,83
SID20183066,68,43,96,58,67,42,93,80,63,98,SVV,CC,ML,86,96,47
SID20183070,88,60,60,62,44,93,93,83,81,91,AR_VR,CS,ML,91,61,26
SID20183111,48,86,80,96,58,57,49,66,51,59,NLP,CC,IOT,41,32,98
SID20183116,44,84,98,49,74,55,84,60,80,72,AR_VR,CS,IOT,63,28,24
SID20183126,68,68,97,99,69,91,82,96,53,46,AR_VR,CS,IOT,58,51,91
SID20183143,56,61,26,70,73,61,64,82,85,60,NLP,CS,ML,97,34,84
SID20183147,41,69,76,63,81,44,84,54,100,62,NLP,CS,ML,46,74,48
SID20183148,90,78,85,61,79,81,62,81,60,56,AR_VR,CC,IOT,44,37,59
SID20183160,91,69,98,97,90,96,88,94,52,91,NLP,CS,ML,44,47,57
SID20183262,79,46,43,74,50,81,79,25,76,62,NLP,CS,IOT,93,40,17
SID20183271,99,99,94,77,43,50,62,80,66,66,SVV,CC,IOT,55,25,68
SID20183291,91,78,65,82,99,40,94,62,67,97,AR_VR,CS,IOT,97,22,74
SID20183316,58,43,63,40,95,84,62.3,66,88,86,AR_VR,CS,ML,99,61,65
SID20183343,57,74,80,42,41,70,53,58,70,85,SVV,CC,ML,72,28,13
SID20183416,55,86,85,79,59,61,89,88,88,53,AR_VR,CC,ML,40,83,76
SID20183436,43,56,100,79,69,48,41,65,100,51,SVV,CC,ML,75,35,64
SID20183437,52,54,95,95,52,78,94,51,40,85,NLP,CC,ML,61,81,68
SID20183528,81,86,85,86,88,67,94,56,93,93,SVV,CC,IOT,47,81,10
SID20183535,57,84,42,80,75,82,41,96,57,92,SVV,CS,ML,69,78,39
SID20183539,68,63,98,73,53,92,63,55,62,74,AR_VR,CC,ML,64,38,17
SID20183555,74,67,79,89,28,54,91,76,84,55,SVV,CC,IOT,95,84,62
SID20183575,94,73,60,88,72,79,69,100,51,100,NLP,CS,ML,56,36,81
SID20183612,92,83,49,95,40,56,44,56,76,41,NLP,CS,ML,59,67,60
SID20183637,72,86,57,67,53,61,52,57,51,89,AR_VR,CC,ML,76,18,79
SID20183647,72,72,83,94,73,57,98,93,65,58,AR_VR,CS,IOT,73,49,51
SID20183652,42,49,82,94,85,82,83,84,84,61,AR_VR,CC,IOT,44,61,95
SID20183690,52,71,65,60,91,83,46,69,82,50,AR_VR,CC,ML,61,21,16
SID20183692,60,53,46,87,62,85,49,65,99,81,AR_VR,CS,IOT,96,26,95
SID20183731,74,54,87,95,51,60,100,95,53,94,NLP,CC,ML,50,70,17
SID20183733,48,85,82,55,47,93,86,46,99,73,SVV,CC,ML,42,29,85
SID20183735,68,40,65,66,53,63,42,55,86,96,SVV,CC,IOT,71,73,67
SID20183763,53,65,40,59,76,67,85,51,44,41,NLP,CC,ML,76,69,94
SID20183770,95,97,53,76,45,71,75,67,68,81,AR_VR,CC,ML,63,30,71
SID20183774,48,72,49,58,89,90,50,100,56,52,AR_VR,CS,IOT,99,98,26
SID20183798,72,77,43,63,94,94,84,72,100,59,SVV,CS,ML,71,52,69
SID20183803,64,89,43,44,87,60,97,89,49,92,AR_VR,CC,ML,85,42,37
SID20183806,70,51,80,67,81,81,68,65,95,57,NLP,CS,IOT,60,63,91
SID20183828,96,73,59,75,56,98,49,74,52,100,SVV,CC,ML,46,84,92
SID20183845,63,97,51,47,86,98,67,62,68,42,AR_VR,CC,ML,86,42,63
SID20183893,75,43,87,45,66,44,71,80,89,98,AR_VR,CC,IOT,56,76,97
SID20183927,90,92,82,63,95,83,76,72,91,99,AR_VR,CS,IOT,82,47,21
SID20183930,98,100,90,51,64,45,76,98,58,89,SVV,CS,ML,74,87,12
SID20183932,94,42,87,78,100,90,64,57,64,70,NLP,CS,IOT,40,15,49
SID20183940,78,41,75,67,98,81,58,65,79,56,AR_VR,CC,IOT,66,82,29
SID20183945,43,70,74,65,88,68,80,72,75,87,NLP,CS,IOT,46,77,32
SID20183954,57,83,48,99,50,53,76,86,23,45,AR_VR,CC,IOT,61,74,61
SID20183970,80,64,43,78,58,97,72,77,88,96,SVV,CS,ML,67,87,90
SID20183997,71,73,78,87,67,98,87,100,76,68,SVV,CC,IOT,89,79,39
SID20184008,64,58,80,59,89,64,76,83,59,53,AR_VR,CC,IOT,50,11,81
SID20184025,64,55,56,73,95,56,90,86,83,87,SVV,CS,IOT,79,74,18
SID20184034,58,84,63,51,94,72,48,65,84,87,AR_VR,CC,ML,54,25,65
SID20184041,93,60,88,90,47,82,66,51,68,92,AR_VR,CC,IOT,95,43,70
SID20184060,41,100,77,80,76,93,57,95,65,60,AR_VR,CS,IOT,47,71,96
SID20184080,43,65,48,76,48,90,47,52,52,29,NLP,CC,IOT,61,94,78
SID20184100,95,86,64,50,43,52,96,47,100,91,SVV,CC,ML,65,22,94
SID20184111,87,94,42,40,79,71,84,59,54,56,NLP,CC,IOT,95,34,14
SID20184114,53,65,81,84,90,64,75,78,79,55,NLP,CC,IOT,57,83,88
SID20184140,53,78,48,94,50,76,57,41,53,59,SVV,CS,ML,52,29,56
SID20184182,97,43,45,96,49,62,54,72,57,77,NLP,CS,ML,54,94,63
SID20184196,61,68,58,96,78,44,45,84,48,92,AR_VR,CS,IOT,86,53,52
SID20184199,90,58,96,48,72,99,75,99,76,86,AR_VR,CC,ML,77,60,90
SID20184223,60,52,57,94,94,99,61,60,94,57,AR_VR,CS,ML,62,21,99
SID20184250,98,77,80,61,97,87,92,40,87,45,NLP,CC,ML,68,63,29
SID20184276,99,89,57,65,47,79,91,97,63,40,AR_VR,CS,IOT,52,92,86
SID20184285,91,49,69,63,52,50,96,80,90,73,NLP,CC,ML,58,78,52
SID20184301,58,53,43,98,43,40,99,54,79,88,AR_VR,CC,ML,50,72,89
SID20184303,64,99,45,98,95,44,66,83,55,48,NLP,CS,IOT,74,71,77
SID20184308,91,82,48,97,24,96,49,82,84,92,AR_VR,CS,ML,40,84,17
SID20184311,79,79,94,85,61,63,88,44,76,59,AR_VR,CC,IOT,44,34,68
SID20184319,57,50,83,44,41,61,72,46,90,89,NLP,CC,ML,99,83,100
SID20184351,71,72,90,56,76,40,71,90,99,78,SVV,CS,ML,78,46,13
SID20184366,60,70,50,62,87,74,89,65,41,79,AR_VR,CS,IOT,80,25,86
SID20184380,72,65,70,43,56,88,82,100,83,55,AR_VR,CS,ML,88,12,100
SID20184382,59,100,83,76,43,74,73,93,46,73,NLP,CS,IOT,65,26,22
SID20184403,68,97,85,44,49,77,84,65,74,56,SVV,CC,ML,75,80,98
SID20184405,85,55,42,67,77,100,67,64,91,81,NLP,CS,ML,92,58,26
SID20184415,47,60,68,86,48,67,91,87,86,75,NLP,CS,IOT,42,67,30
SID20184446,81,19,72,43,70,59,46,92,54,46,SVV,CC,IOT,58,35,91
SID20184507,89,62,60,72,60,77,69,54,88,90,NLP,CC,IOT,94,62,97
SID20184528,64,40,78,72,43,53,75,63,88,79,SVV,CC,ML,96,50,92
SID20184554,58,82,78,91,51,40,72,64,84,91,AR_VR,CC,ML,56,43,57
SID20184555,99,44,40,46,92,62,43,72,62,63,AR_VR,CC,ML,59,24,87
SID20184570,82,73,92,96,98,83,51,53,81,56,NLP,CC,ML,49,97,11
SID20184583,65,78,91,59,45,23,75,56,98,23,AR_VR,CS,ML,67,20,99
SID20184626,44,74,53,73,91,75,42,62,86,73,AR_VR,CS,ML,89,42,91
SID20184655,75,73,65,78,84,81,74,82,20,74,NLP,CS,IOT,78,33,50
SID20184688,87,81,62,90,61,84,76,77,98,71,NLP,CC,ML,82,64,25
SID20184697,74,88,55,46,53,64,78,48,44,41,SVV,CC,IOT,59,17,50
SID20184715,89,72,98,56,96,76,68,27,47,95,NLP,CS,IOT,41,43,20
SID20184743,93,67,86,88,89,41,85,66,67,78,SVV,CC,IOT,42,31,52
SID20184750,40,68,95,61,62,57,81,76,69,76,NLP,CC,IOT,69,71,80
SID20184757,97,99,85,61,70,53,97,89,82,76,NLP,CS,IOT,52,36,40
SID20184759,92,69,94,84,57,55,100,52,71,56,NLP,CC,IOT,55,56,48
SID20184763,96,77,54,25,54,87,93,90,72,88,SVV,CS,ML,87,93,73
SID20184773,84,73,98,73,47,85,64,83,48,73,AR_VR,CC,IOT,92,78,78
SID20184775,73,62,43,76,88,68,67,60,64,98,AR_VR,CC,ML,62,82,91
SID20184791,96,69,75,46,100,63,77,81,85,49,AR_VR,CS,IOT,55,99,78
SID20184796,43,86,68,89,94,48,88,90,70,99,SVV,CS,ML,68,30,25
SID20184810,60,100,60,42,89,100,88,89,52,72,AR_VR,CC,IOT,100,30,84
SID20184814,58,91,66,46,90,82,77,84,87,29,AR_VR,CC,IOT,70,49,69
SID20184817,55,51,97,94,91,48,40,91,90,82,NLP,CC,IOT,86,15,39
SID20184821,52,61,70,82,63,65,91,83,62,59,AR_VR,CS,IOT,55,18,27
SID20184842,96,97,40,86,87,85,100,78,56,82,NLP,CS,ML,61,59,47
SID20184875,48,83,98,99,48,89,52,77,92,46,NLP,CC,IOT,45,74,38
SID20184893,90,81,90,49,60,92,71,90,60,71,NLP,CC,IOT,78,81,25
SID20184928,75,74,85,63,87,53,97,59,43,41,NLP,CC,IOT,64,43,31
SID20184930,70,99,40,65,47,60,60.7,96,47,83,SVV,CS,IOT,52,49,34
SID20184935,46,78,74,46,88,62,68,65,54,86,AR_VR,CS,IOT,88,63,72
SID20184938,54,88,60,96,96,45,58,68,40,98,NLP,CC,IOT,64,68,91
SID20184955,50,47,78,84,83,57,40,45,57,90,SVV,CC,IOT,87,60,78
SID20184988,57,90,94,46,53,66,90,99,79,45,AR_VR,CC,ML,62,49,96
SID20184995,84,56,63,74,90,66,62.4,45,95,51,NLP,CS,IOT,82,67,78
SID20185000,50,60,52,45,45,60,57,73,97,43,SVV,CC,IOT,62,44,16
SID20185001,89,47,60,73,70,83,78,51,81,87,AR_VR,CS,IOT,61,100,27
SID20185003,59,58,67,52,93,71,57,47,26,99,AR_VR,CC,ML,49,83,92
SID20185016,69,83,62,57,92,55,50,79,73,42,NLP,CS,ML,60,39,11
SID20185028,79,74,89,74,44,45,75,66,80,65,SVV,CC,IOT,89,27,11
SID20185092,54,82,44,99,71,71,84,53,53,95,AR_VR,CS,ML,52,11,33
SID20185105,80,54,83,73,94,83,88,82,55,64,SVV,CS,ML,51,100,56
SID20185178,65,81,70,61,79,46,86,75,42,40,SVV,CS,ML,70,100,60
SID20185203,59,68,85,86,75,44,62,62,78,66,AR_VR,CS,IOT,100,10,91
SID20185208,85,94,83,64,98,44,48,59,67,43,SVV,CC,ML,40,51,58
SID20185210,60,59,51,94,56,98,58.5,50,60,57,AR_VR,CC,ML,56,33,48
SID20185219,99,72,46,57,45,48,51,58,56,50,NLP,CS,ML,77,83,50
SID20185238,56,42,85,58,91,63,76,71,53,46,AR_VR,CC,ML,99,69,82
SID20185252,73,89,74,62,87,76,47,66,92,88,AR_VR,CS,IOT,52,44,76
SID20185254,81,49,56,85,63,99,68,63,77,54,SVV,CC,IOT,91,16,22
SID20185275,72,65,79,53,55,95,100,65,81,65,NLP,CC,IOT,75,62,74
SID20185278,75,64,75,76,69,76,65,100,59,67,SVV,CC,ML,44,75,46
SID20185291,83,94,98,59,89,55,74,66,51,75,NLP,CS,ML,73,92,78
SID20185345,48,65,70,69,92,92,51,58,53,62,NLP,CC,ML,73,37,20
SID20185383,45,97,83,66,65,81,46,75,70,78,AR_VR,CS,IOT,100,23,22
SID20185389,89,49,82,72,41,65,45,100,78,76,NLP,CS,ML,79,72,26
SID20185396,100,45,48,93,77,58,94,80,85,62,SVV,CS,ML,68,69,93
SID20185420,100,52,73,69,75,83,76,63,56,91,SVV,CS,IOT,75,45,76
SID20185447,56,72,100,83,88,61,41,68,83,98,AR_VR,CS,IOT,48,12,20
SID20185474,97,58,47,59,52,62,48,61,93,96,SVV,CS,ML,52,58,77
SID20185475,55,24,56,86,41,86,86,40,40,77,SVV,CC,IOT,73,61,19
SID20185516,82,92,91,95,98,51,78,58,92,86,NLP,CS,IOT,51,68,40
SID20185527,62,94,61,49,60,75,91,74,78,73,NLP,CC,IOT,98,93,39
SID20185533,63,50,100,74,73,100,53,49,63,67,AR_VR,CS,ML,88,85,62
SID20185540,55,84,52,47,88,79,70,73,82,70,NLP,CC,IOT,43,69,96
SID20185551,70,99,58,52,51,90,63.7,53,77,87,NLP,CS,ML,73,99,12
SID20185631,68,57,90,43,87,86,89,98,79,44,AR_VR,CS,IOT,89,56,52
SID20185649,60,60,70,74,53,60,81,99,53,96,NLP,CC,IOT,78,37,46
SID20185661,97,95,91,94,83,66,54,80,57,40,AR_VR,CC,IOT,67,92,99
SID20185724,96,67,25,60,55,100,69,92,84,40,NLP,CC,IOT,49,31,49
SID20185756,100,54,71,51,68,95,92,66,50,93,AR_VR,CS,ML,94,28,51
SID20185780,96,60,73,99,88,92,73,64,77,89,AR_VR,CS,ML,46,47,50
SID20185788,83,45,57,50,60,52,80,83,40,75,NLP,CS,ML,85,20,74
SID20185803,65,76,90,87,100,94,40,92,52,66,SVV,CS,IOT,55,71,87
SID20185816,89,52,75,68,47,83,68,51,78,56,SVV,CC,ML,93,90,94
SID20185845,79,86,40,43,97,64,97,49,60,53,NLP,CS,ML,76,62,81
SID20185850,71,59,83,78,45,52,46,68,40,89,AR_VR,CS,IOT,45,68,93
SID20185899,91,69,87,72,69,79,84,55,79,78,SVV,CC,IOT,54,76,37
SID20185932,42,90,87,43,76,75,74,82,87,91,SVV,CC,ML,51,93,32
SID20185946,50,44,63,86,52,53,49,88,57,87,AR_VR,CS,IOT,63,81,68
SID20185950,44,93,90,66,53,43,87,62,43,80,SVV,CC,IOT,47,42,31
SID20185965,87,85,61,44,71,59,58,75,79,70,NLP,CC,IOT,82,26,90
SID20185967,57,78,56,41,61,99,72,86,91,44,AR_VR,CC,ML,99,76,95
SID20185980,77,60,83,53,92,70,59,66,43,89,AR_VR,CS,ML,64,13,51
SID20185988,99,79,94,40,43,85,88,73,93,47,NLP,CC,ML,92,39,42
SID20185993,45,65,54,92,94,68,59.1,51,68,54,AR_VR,CS,ML,59,26,44
SID20186029,93,59,98,52,98,48,52,45,89,85,AR_VR,CC,ML,59,26,63
SID20186033,91,77,56,99,49,45,68,66,70,72,AR_VR,CC,IOT,48,58,49
SID20186036,94,82,42,61,59,74,60,64,65,96,SVV,CC,ML,81,56,46
SID20186071,96,85,98,71,77,46,61,44,72,74,NLP,CC,IOT,93,38,38
SID20186084,83,92,87,81,54,87,43,48,94,82,AR_VR,CS,IOT,86,43,56
SID20186100,100,64,73,59,98,63,85,56,85,94,SVV,CC,IOT,75,95,63
SID20186109,55,88,65,58,54,53,42,89,49,71,AR_VR,CC,ML,90,49,66
SID20186115,55,41,93,98,59,60,57,78,80,56,NLP,CC,ML,95,60,11
SID20186141,93,68,41,67,72,49,67,83,60,64,AR_VR,CC,IOT,52,58,96
SID20186158,84,60,76,100,51,62,75,95,51,86,AR_VR,CC,ML,67,10,63
SID20186174,88,83,46,93,71,96,64.1,42,56,66,AR_VR,CS,IOT,68,90,16
SID20186189,62,51,56,46,48,50,76,60,93,49,SVV,CC,ML,77,30,73
SID20186203,77,82,74,47,78,65,100,81,47,89,AR_VR,CS,IOT,50,83,72
SID20186227,66,26,77,68,93,42,56,96,65,47,SVV,CC,IOT,69,86,99
SID20186236,74,79,76,77,70,80,53,64,48,89,NLP,CS,ML,47,26,91
SID20186248,85,71,96,98,96,45,57,77,85,81,AR_VR,CS,IOT,72,54,19
SID20186253,82,47,76,65,69,93,64,58,55,76,AR_VR,CC,ML,72,83,91
SID20186285,90,76,55,56,77,61,40,90,88,62,AR_VR,CC,IOT,54,49,16
SID20186286,60,44,45,68,92,81,54,64,75,77,NLP,CS,IOT,80,29,20
SID20186288,77,63,42,91,90,65,88,52,50,71,NLP,CC,ML,40,34,75
SID20186297,100,83,81,78,60,90,77,67,90,94,SVV,CC,IOT,86,79,64
SID20186317,43,77,67,96,48,58,90,43,80,96,AR_VR,CS,IOT,43,87,56
SID20186389,84,65,70,75,88,58,89,98,74,71,SVV,CC,ML,91,94,15
SID20186409,77,61,52,46,88,47,42,65,100,60,NLP,CC,ML,56,68,37
SID20186433,64,59,90,48,73,85,86,46,83,42,NLP,CS,ML,78,89,52
SID20186450,89,61,73,98,69,55,45,95,43,67,SVV,CS,IOT,63,99,16
SID20186471,62,66,47,82,82,67,68,81,99,50,AR_VR,CC,IOT,96,59,90
SID20186498,63,69,77,86,51,83,61,41,63,47,NLP,CC,IOT,57,65,63
SID20186513,100,79,86,54,56,52,49,97,88,88,NLP,CC,IOT,42,61,96
SID20186543,56,69,64,79,63,65,61.5,58,66,95,NLP,CC,ML,53,44,22
SID20186591,63,46,47,42,61,95,74,95,49,48,AR_VR,CC,IOT,87,25,59
SID20186609,80,92,83,52,65,74,80,44,58,92,SVV,CS,IOT,73,87,30
SID20186610,44,48,41,72,74,60,95,58,44,75,SVV,CC,ML,93,26,36
SID20186613,62,73,70,83,72,62,84,41,50,48,AR_VR,CC,ML,69,81,98
SID20186640,67,60,53,56,41,46,58,96,41,80,AR_VR,CS,ML,97,66,69
SID20186644,70,64,66,85,41,89,84,79,59,48,AR_VR,CC,IOT,79,41,72
SID20186661,92,85,72,88,75,88,90,52,42,50,SVV,CS,IOT,80,42,64
SID20186668,68,48,72,42,43,51,52,77,94,88,NLP,CS,ML,95,50,24
SID20186680,90,46,94,50,76,70,59,69,76,82,SVV,CS,IOT,98,15,27
SID20186733,88,99,76,51,49,45,60,59,71,40,AR_VR,CS,IOT,66,38,69
SID20186758,82,49,60,89,96,83,87,87,98,93,NLP,CC,ML,80,92,28
SID20186760,48,41,55,97,64,56,97,47,54,60,NLP,CS,IOT,70,93,97
SID20186800,78,50,89,43,71,70,47,70,46,64,SVV,CC,IOT,77,93,29
SID20186808,70,100,73,98,46,55,40,68,53,66,SVV,CS,ML,66,82,70
SID20186822,70,59,44,65,68,44,69,77,82,77,AR_VR,CC,IOT,64,57,33
SID20186835,88,66,75,41,84,60,43,86,46,66,AR_VR,CC,ML,50,12,100
SID20186847,68,88,97,67,88,65,56,64,63,46,NLP,CC,ML,89,30,53
SID20186867,71,52,40,80,57,90,95,45,50,61,AR_VR,CS,ML,45,85,43
SID20186869,91,98,42,47,78,59,69,70,60,94,NLP,CS,ML,100,48,48
SID20186870,41,90,54,81,70,75,66,59,80,64,SVV,CS,IOT,57,95,52
SID20186881,64,85,44,51,78,66,58,40,43,88,SVV,CS,ML,70,80,14
SID20186953,70,62,77,81,83,70,94,93,40,59,AR_VR,CC,IOT,76,55,11
SID20186960,67,65,87,70,23,92,45,72,99,58,AR_VR,CS,IOT,62,81,99
SID20186984,76,83,96,74,50,75,88,56,77,78,NLP,CC,ML,44,96,25
SID20186988,59,47,68,85,74,68,99,95,50,79,NLP,CS,ML,78,65,95
SID20187004,41,84,82,59,79,77,81,95,88,69,SVV,CS,IOT,73,80,98
SID20187016,65,94,69,71,82,69,76,42,49,94,NLP,CS,IOT,86,17,14
SID20187041,56,95,52,85,89,64,100,96,58,56,NLP,CS,IOT,74,44,64
SID20187063,62,50,58,99,74,58,50,79,51,66,NLP,CS,ML,56,82,90
SID20187169,71,49,49,92,84,51,68,53,48,70,NLP,CS,IOT,77,36,71
SID20187171,75,75,100,76,85,57,80,40,77,62,SVV,CS,IOT,89,29,94
SID20187172,69,24,71,66,69,61,44,73,67,45,NLP,CS,ML,84,97,28
SID20187204,91,57,55,41,41,91,65.7,90,92,99,NLP,CS,IOT,54,72,45
SID20187217,40,48,53,60,99,48,79,46,50,69,AR_VR,CC,ML,90,32,93
SID20187237,96,100,56,62,87,88,58,95,67,69,AR_VR,CS,ML,49,87,48
SID20187248,58,47,51,60,91,75,84,61,47,72,AR_VR,CC,IOT,48,43,44
SID20187303,50,78,73,48,71,74,72,93,56,44,SVV,CS,IOT,87,43,90
SID20187311,54,88,62,90,75,40,47,52,85,79,SVV,CS,IOT,47,15,14
SID20187366,50,47,50,28,69,48,97,82,52,55,SVV,CS,ML,45,17,60
SID20187368,79,65,51,71,95,99,74,83,85,46,SVV,CC,ML,96,45,84
SID20187408,58,74,97,60,95,83,50,87,98,100,SVV,CS,IOT,57,11,68
SID20187427,43,65,79,52,79,93,68,60,73,49,AR_VR,CC,ML,73,35,24
SID20187441,51,91,48,68,71,78,84,54,76,68,SVV,CC,ML,90,38,64
SID20187448,77,63,64,97,61,45,95,82,59,88,SVV,CS,ML,82,70,59
SID20187462,62,84,42,22,73,87,64,72,50,41,NLP,CS,ML,65,51,24
SID20187481,92,45,56,45,64,61,52,82,95,61,SVV,CC,ML,97,54,86
SID20187483,85,98,68,55,69,44,52,59,42,59,AR_VR,CC,IOT,40,56,81
SID20187499,69,64,93,91,65,72,63,96,100,100,AR_VR,CS,IOT,77,32,91
SID20187506,79,54,95,78,52,40,56,93,80,59,SVV,CS,ML,58,92,57
SID20187534,70,58,63,46,65,52,70,71,52,51,SVV,CS,ML,45,66,78
SID20187574,58,58,51,64,75,48,92,96,80,77,SVV,CS,IOT,98,57,77
SID20187593,59,58,61,98,93,91,92,76,60,54,NLP,CC,ML,92,95,88
SID20187596,86,76,83,100,76,88,78,80,40,93,AR_VR,CS,IOT,83,37,44
SID20187615,61,65,61,75,79,87,79,71,84,83,SVV,CC,ML,76,71,35
SID20187635,80,82,81,72,72,45,66.8,63,95,78,AR_VR,CS,ML,95,24,95
SID20187644,69,64,86,78,42,70,98,44,64,83,SVV,CS,ML,83,48,78
SID20187653,90,83,62,54,100,56,82,59,76,65,AR_VR,CC,IOT,66,65,28
SID20187662,82,81,51,62,89,81,59,61,55,92,SVV,CS,IOT,85,33,100
SID20187674,80,44,58,65,50,93,63,42,86,80,SVV,CS,IOT,96,89,44
SID20187692,79,71,84,66,58,43,81,44,65,57,NLP,CS,ML,89,34,82
SID20187700,87,96,67,47,46,59,64,42,71,58,NLP,CS,IOT,72,86,55
SID20187703,66,98,92,82,57,80,51,84,47,87,SVV,CS,IOT,99,61,27
SID20187704,53,99,59,92,52,87,66,64,58,63,AR_VR,CC,IOT,59,50,57
SID20187721,94,66,82,99,97,57,77,50,65,69,SVV,CC,IOT,93,80,57
SID20187728,25,57,44,64,73,83,80,48,66,69,NLP,CS,ML,46,29,19
SID20187760,56,91,68,42,72,99,55,81,96,56,SVV,CS,ML,62,14,44
SID20187788,54,76,95,82,76,67,97,68,82,80,SVV,CC,ML,92,32,94
SID20187793,80,92,29,67,58,81,63,65,67,57,NLP,CS,ML,58,40,98
SID20187805,78,66,69,83,63,73,65,49,85,84,NLP,CC,ML,66,23,79
SID20187807,58,60,47,65,43,66,70,91,62,77,SVV,CS,IOT,45,71,31
SID20187828,89,73,52,67,98,76,82,55,84,83,SVV,CC,ML,91,83,25
SID20187847,86,72,66,62,65,86,43,85,98,55,NLP,CS,ML,63,34,51
SID20187850,67,52,95,79,96,97,72,43,45,62,AR_VR,CC,IOT,72,63,53
SID20187854,55,86,71,76,54,41,42,57,72,55,AR_VR,CS,IOT,73,87,34
SID20187855,95,51,71,65,68,69,70,51,98,81,NLP,CS,ML,48,18,41
SID20187867,100,72,68,88,67,93,95,84,80,89,SVV,CS,ML,80,83,31
SID20187901,67,94,85,45,74,51,79,44,49,91,NLP,CC,IOT,88,43,75
SID20187906,56,100,54,73,56,57,68,79,93,76,AR_VR,CS,IOT,72,100,13
SID20187967,84,61,66,60,43,87,74,77,59,51,SVV,CC,ML,44,28,89
SID20187973,82,96,46,71,59,82,56,81,87,55,NLP,CC,ML,55,88,70
SID20187995,71,92,50,100,80,56,73,97,50,55,NLP,CC,ML,79,24,58
SID20188020,79,84,50,94,60,82,70,69,55,94,NLP,CS,ML,40,41,36
SID20188040,29,44,68,88,80,89,51,85,66,84,NLP,CC,ML,55,23,58
SID20188046,79,42,66,65,47,59,56,47,65,61,NLP,CC,IOT,73,50,48
SID20188067,78,46,71,51,75,19,83,98,71,41,AR_VR,CC,IOT,42,78,68
SID20188081,55,62,63,59,100,80,43,96,41,99,SVV,CC,ML,70,50,59
SID20188086,44,78,65,96,58,74,90,63,49,53,NLP,CC,ML,47,71,72
SID20188111,72,89,47,42,98,45,66,64,46,43,AR_VR,CC,IOT,91,25,17
SID20188181,42,52,92,58,74,51,76,71,97,51,SVV,CC,ML,60,40,31
SID20188220,97,88,42,58,53,100,90,52,42,46,SVV,CC,ML,83,29,65
SID20188224,86,90,44,92,93,68,89,55,58,75,NLP,CC,IOT,43,19,28
SID20188258,44,81,49,69,63,58,63,24,70,68,AR_VR,CS,ML,83,80,66
SID20188285,53,100,94,94,42,95,42,41,83,60,NLP,CS,ML,48,51,51
SID20188307,91,42,92,82,47,51,98,49,46,49,SVV,CS,ML,68,84,95
SID20188319,41,42,19,96,55,52,89,45,71,49,SVV,CS,IOT,68,86,39
SID20188321,42,97,56,98,61,48,48,63,96,81,SVV,CS,ML,64,17,16
SID20188361,94,75,97,91,83,58,52,41,90,71,SVV,CS,IOT,45,82,51
SID20188402,76,70,88,43,91,78,96,89,80,85,NLP,CS,ML,82,87,41
SID20188416,59,80,58,86,74,96,58,63,66,82,AR_VR,CS,ML,70,73,32
SID20188419,94,95,49,50,77,76,80,55,59,92,SVV,CS,ML,63,33,39
